,State,Year,Quater,User_brand,User_count,User_percentage
5676,Tamil Nadu,2019,3,Xiaomi,2046907,24.28
5677,Tamil Nadu,2019,3,Samsung,1578951,18.73
5678,Tamil Nadu,2019,3,Vivo,1404873,16.67
5679,Tamil Nadu,2019,3,Oppo,809503,9.60
5680,Tamil Nadu,2019,3,Motorola,331659,3.93
5681,Tamil Nadu,2019,3,Realme,325676,3.86
5682,Tamil Nadu,2019,3,Huawei,287625,3.41
5683,Tamil Nadu,2019,3,Apple,280108,3.32
5684,Tamil Nadu,2019,3,Lenovo,263109,3.12
5685,Tamil Nadu,2019,3,OnePlus,253980,3.01
5686,Tamil Nadu,2019,3,Others,846444,10.04
5687,Tamil Nadu,2019,4,Xiaomi,2321854,24.13
5688,Tamil Nadu,2019,4,Samsung,1803401,18.75
5689,Tamil Nadu,2019,4,Vivo,1661144,17.27
5690,Tamil Nadu,2019,4,Oppo,954430,9.92
5691,Tamil Nadu,2019,4,Realme,385827,4.01
5692,Tamil Nadu,2019,4,Motorola,364512,3.79
5693,Tamil Nadu,2019,4,Huawei,329271,3.42
5694,Tamil Nadu,2019,4,Apple,306135,3.18
5695,Tamil Nadu,2019,4,Lenovo,283182,2.94
5696,Tamil Nadu,2019,4,OnePlus,275013,2.86
5697,Tamil Nadu,2019,4,Others,935724,9.73
5698,Tamil Nadu,2020,1,Xiaomi,2602334,23.94
5699,Tamil Nadu,2020,1,Samsung,2037120,18.74
5700,Tamil Nadu,2020,1,Vivo,1937792,17.82
5701,Tamil Nadu,2020,1,Oppo,1109430,10.20
5702,Tamil Nadu,2020,1,Realme,450799,4.15
5703,Tamil Nadu,2020,1,Motorola,395956,3.64
5704,Tamil Nadu,2020,1,Huawei,370773,3.41
5705,Tamil Nadu,2020,1,Apple,333073,3.06
5706,Tamil Nadu,2020,1,Lenovo,308388,2.84
5707,Tamil Nadu,2020,1,OnePlus,293970,2.70
5708,Tamil Nadu,2020,1,Others,1032733,9.50
5709,Tamil Nadu,2020,2,Xiaomi,2891155,23.79
5710,Tamil Nadu,2020,2,Samsung,2285005,18.81
5711,Tamil Nadu,2020,2,Vivo,2216953,18.25
5712,Tamil Nadu,2020,2,Oppo,1270624,10.46
5713,Tamil Nadu,2020,2,Realme,512202,4.22
5714,Tamil Nadu,2020,2,Motorola,430995,3.55
5715,Tamil Nadu,2020,2,Huawei,410511,3.38
5716,Tamil Nadu,2020,2,Apple,352063,2.90
5717,Tamil Nadu,2020,2,Lenovo,331665,2.73
5718,Tamil Nadu,2020,2,OnePlus,305910,2.52
5719,Tamil Nadu,2020,2,Others,1143703,9.41
5720,Tamil Nadu,2020,3,Xiaomi,3217633,23.58
5721,Tamil Nadu,2020,3,Vivo,2577603,18.89
5722,Tamil Nadu,2020,3,Samsung,2574986,18.87
5723,Tamil Nadu,2020,3,Oppo,1456520,10.68
5724,Tamil Nadu,2020,3,Realme,592254,4.34
5725,Tamil Nadu,2020,3,Motorola,466225,3.42
5726,Tamil Nadu,2020,3,Huawei,452345,3.32
5727,Tamil Nadu,2020,3,Apple,378323,2.77
5728,Tamil Nadu,2020,3,Lenovo,357461,2.62
5729,Tamil Nadu,2020,3,OnePlus,324336,2.38
5730,Tamil Nadu,2020,3,Others,1245765,9.13
5731,Tamil Nadu,2020,4,Xiaomi,3595631,23.41
5732,Tamil Nadu,2020,4,Vivo,2971084,19.35
5733,Tamil Nadu,2020,4,Samsung,2918795,19.01
5734,Tamil Nadu,2020,4,Oppo,1665487,10.84
5735,Tamil Nadu,2020,4,Realme,690401,4.50
5736,Tamil Nadu,2020,4,Motorola,503120,3.28
5737,Tamil Nadu,2020,4,Huawei,497653,3.24
5738,Tamil Nadu,2020,4,Apple,417632,2.72
5739,Tamil Nadu,2020,4,Lenovo,385136,2.51
5740,Tamil Nadu,2020,4,OnePlus,347722,2.26
5741,Tamil Nadu,2020,4,Others,1364925,8.89
5742,Tamil Nadu,2021,1,Xiaomi,3887022,23.37
5743,Tamil Nadu,2021,1,Vivo,3309321,19.90
5744,Tamil Nadu,2021,1,Samsung,3143951,18.90
5745,Tamil Nadu,2021,1,Oppo,1825392,10.97
5746,Tamil Nadu,2021,1,Realme,782154,4.70
5747,Tamil Nadu,2021,1,Huawei,522223,3.14
5748,Tamil Nadu,2021,1,Motorola,518191,3.12
5749,Tamil Nadu,2021,1,Apple,449432,2.70
5750,Tamil Nadu,2021,1,Lenovo,389630,2.34
5751,Tamil Nadu,2021,1,OnePlus,369966,2.22
5752,Tamil Nadu,2021,1,Others,1435326,8.63
5753,Tamil Nadu,2021,2,Xiaomi,4159447,23.36
5754,Tamil Nadu,2021,2,Vivo,3648711,20.49
5755,Tamil Nadu,2021,2,Samsung,3335419,18.73
5756,Tamil Nadu,2021,2,Oppo,1982731,11.14
5757,Tamil Nadu,2021,2,Realme,924040,5.19
5758,Tamil Nadu,2021,2,Huawei,515007,2.89
5759,Tamil Nadu,2021,2,Motorola,513680,2.89
5760,Tamil Nadu,2021,2,Apple,481336,2.70
5761,Tamil Nadu,2021,2,OnePlus,400480,2.25
5762,Tamil Nadu,2021,2,Lenovo,375748,2.11
5763,Tamil Nadu,2021,2,Others,1467943,8.24
5764,Tamil Nadu,2021,3,Xiaomi,4464525,23.34
5765,Tamil Nadu,2021,3,Vivo,4059800,21.23
5766,Tamil Nadu,2021,3,Samsung,3487967,18.24
5767,Tamil Nadu,2021,3,Oppo,2182951,11.41
5768,Tamil Nadu,2021,3,Realme,1086229,5.68
5769,Tamil Nadu,2021,3,Apple,516731,2.70
5770,Tamil Nadu,2021,3,Huawei,514394,2.69
5771,Tamil Nadu,2021,3,Motorola,504404,2.64
5772,Tamil Nadu,2021,3,OnePlus,454175,2.37
5773,Tamil Nadu,2021,3,Lenovo,358008,1.87
5774,Tamil Nadu,2021,3,Others,1498256,7.83
5775,Tamil Nadu,2021,4,Xiaomi,4737458,23.19
5776,Tamil Nadu,2021,4,Vivo,4457962,21.82
5777,Tamil Nadu,2021,4,Samsung,3636646,17.80
5778,Tamil Nadu,2021,4,Oppo,2390692,11.70
5779,Tamil Nadu,2021,4,Realme,1288203,6.30
5780,Tamil Nadu,2021,4,Apple,575168,2.81
5781,Tamil Nadu,2021,4,OnePlus,507178,2.48
5782,Tamil Nadu,2021,4,Motorola,501002,2.45
5783,Tamil Nadu,2021,4,Huawei,493892,2.42
5784,Tamil Nadu,2021,4,Lenovo,336045,1.64
5785,Tamil Nadu,2021,4,Others,1508896,7.38
5786,Tamil Nadu,2022,1,Xiaomi,4978558,22.98
5787,Tamil Nadu,2022,1,Vivo,4823657,22.26
5788,Tamil Nadu,2022,1,Samsung,3775700,17.43
5789,Tamil Nadu,2022,1,Oppo,2599406,12.00
5790,Tamil Nadu,2022,1,Realme,1468106,6.78
5791,Tamil Nadu,2022,1,Apple,624113,2.88
5792,Tamil Nadu,2022,1,OnePlus,549762,2.54
5793,Tamil Nadu,2022,1,Motorola,495397,2.29
5794,Tamil Nadu,2022,1,Huawei,485896,2.24
5795,Tamil Nadu,2022,1,Lenovo,331152,1.53
5796,Tamil Nadu,2022,1,Others,1535273,7.09
5797,Telangana,2018,1,Xiaomi,853570,25.74
5798,Telangana,2018,1,Samsung,678688,20.47
5799,Telangana,2018,1,Vivo,417290,12.59
5800,Telangana,2018,1,Oppo,277450,8.37
5801,Telangana,2018,1,Apple,182270,5.50
5802,Telangana,2018,1,Realme,177539,5.35
5803,Telangana,2018,1,OnePlus,158075,4.77
5804,Telangana,2018,1,Motorola,139364,4.20
5805,Telangana,2018,1,Lenovo,82558,2.49
5806,Telangana,2018,1,Huawei,73584,2.22
5807,Telangana,2018,1,Others,275172,8.30
5808,Telangana,2018,2,Xiaomi,1108404,26.02
5809,Telangana,2018,2,Samsung,871232,20.45
5810,Telangana,2018,2,Vivo,561687,13.18
5811,Telangana,2018,2,Oppo,365785,8.59
5812,Telangana,2018,2,Apple,224531,5.27
5813,Telangana,2018,2,Realme,222301,5.22
5814,Telangana,2018,2,OnePlus,189797,4.46
5815,Telangana,2018,2,Motorola,175188,4.11
5816,Telangana,2018,2,Lenovo,101575,2.38
5817,Telangana,2018,2,Huawei,95658,2.25
5818,Telangana,2018,2,Others,343957,8.07
5819,Telangana,2018,3,Xiaomi,1348603,26.25
5820,Telangana,2018,3,Samsung,1041937,20.28
5821,Telangana,2018,3,Vivo,716573,13.95
5822,Telangana,2018,3,Oppo,453686,8.83
5823,Telangana,2018,3,Realme,269111,5.24
5824,Telangana,2018,3,Apple,260670,5.07
5825,Telangana,2018,3,OnePlus,219364,4.27
5826,Telangana,2018,3,Motorola,202270,3.94
5827,Telangana,2018,3,Huawei,119275,2.32
5828,Telangana,2018,3,Lenovo,111557,2.17
5829,Telangana,2018,3,Others,395455,7.70
5830,Telangana,2018,4,Xiaomi,1714433,26.26
5831,Telangana,2018,4,Samsung,1327932,20.34
5832,Telangana,2018,4,Vivo,960056,14.70
5833,Telangana,2018,4,Oppo,598550,9.17
5834,Telangana,2018,4,Realme,334552,5.12
5835,Telangana,2018,4,Apple,322702,4.94
5836,Telangana,2018,4,OnePlus,263159,4.03
5837,Telangana,2018,4,Motorola,244632,3.75
5838,Telangana,2018,4,Huawei,155797,2.39
5839,Telangana,2018,4,Lenovo,133090,2.04
5840,Telangana,2018,4,Others,474776,7.27
5841,Telangana,2019,1,Xiaomi,2087604,26.21
5842,Telangana,2019,1,Samsung,1634479,20.52
5843,Telangana,2019,1,Vivo,1219194,15.31
5844,Telangana,2019,1,Oppo,755440,9.49
5845,Telangana,2019,1,Realme,397059,4.99
5846,Telangana,2019,1,Apple,378217,4.75
5847,Telangana,2019,1,OnePlus,299912,3.77
5848,Telangana,2019,1,Motorola,283123,3.56
5849,Telangana,2019,1,Huawei,194436,2.44
5850,Telangana,2019,1,Lenovo,152688,1.92
5851,Telangana,2019,1,Others,561273,7.05
5852,Telangana,2019,2,Xiaomi,2369395,26.19
5853,Telangana,2019,2,Samsung,1863266,20.60
5854,Telangana,2019,2,Vivo,1423728,15.74
5855,Telangana,2019,2,Oppo,875408,9.68
5856,Telangana,2019,2,Realme,450187,4.98
5857,Telangana,2019,2,Apple,419514,4.64
5858,Telangana,2019,2,OnePlus,325344,3.60
5859,Telangana,2019,2,Motorola,310478,3.43
5860,Telangana,2019,2,Huawei,221025,2.44
5861,Telangana,2019,2,Lenovo,167039,1.85
5862,Telangana,2019,2,Others,620623,6.86
5863,Telangana,2019,3,Xiaomi,2642719,26.19
5864,Telangana,2019,3,Samsung,2076152,20.58
5865,Telangana,2019,3,Vivo,1629927,16.15
5866,Telangana,2019,3,Oppo,994066,9.85
5867,Telangana,2019,3,Realme,510585,5.06
5868,Telangana,2019,3,Apple,455573,4.51
5869,Telangana,2019,3,OnePlus,348387,3.45
5870,Telangana,2019,3,Motorola,331741,3.29
5871,Telangana,2019,3,Huawei,248083,2.46
5872,Telangana,2019,3,Lenovo,173098,1.72
5873,Telangana,2019,3,Others,680226,6.74
5874,Telangana,2019,4,Xiaomi,2941413,26.21
5875,Telangana,2019,4,Samsung,2304661,20.54
5876,Telangana,2019,4,Vivo,1854821,16.53
5877,Telangana,2019,4,Oppo,1125257,10.03
5878,Telangana,2019,4,Realme,586629,5.23
5879,Telangana,2019,4,Apple,489029,4.36
5880,Telangana,2019,4,OnePlus,368665,3.29
5881,Telangana,2019,4,Motorola,355073,3.16
5882,Telangana,2019,4,Huawei,275415,2.45
5883,Telangana,2019,4,Lenovo,184229,1.64
5884,Telangana,2019,4,Others,735499,6.55
5885,Telangana,2020,1,Xiaomi,3226261,26.22
5886,Telangana,2020,1,Samsung,2521157,20.49
5887,Telangana,2020,1,Vivo,2072065,16.84
5888,Telangana,2020,1,Oppo,1250747,10.16
5889,Telangana,2020,1,Realme,664650,5.40
5890,Telangana,2020,1,Apple,522627,4.25
5891,Telangana,2020,1,OnePlus,385976,3.14
5892,Telangana,2020,1,Motorola,375706,3.05
5893,Telangana,2020,1,Huawei,300609,2.44
5894,Telangana,2020,1,Lenovo,196655,1.60
5895,Telangana,2020,1,Others,790407,6.42
5896,Telangana,2020,2,Xiaomi,3507179,26.22
5897,Telangana,2020,2,Samsung,2745328,20.52
5898,Telangana,2020,2,Vivo,2282799,17.06
5899,Telangana,2020,2,Oppo,1377106,10.29
5900,Telangana,2020,2,Realme,738264,5.52
5901,Telangana,2020,2,Apple,550940,4.12
5902,Telangana,2020,2,Motorola,398637,2.98
5903,Telangana,2020,2,OnePlus,397829,2.97
5904,Telangana,2020,2,Huawei,325187,2.43
5905,Telangana,2020,2,Lenovo,207266,1.55
5906,Telangana,2020,2,Others,847656,6.34
5907,Telangana,2020,3,Xiaomi,3810161,26.11
5908,Telangana,2020,3,Samsung,2992702,20.51
5909,Telangana,2020,3,Vivo,2542381,17.42
5910,Telangana,2020,3,Oppo,1520230,10.42
5911,Telangana,2020,3,Realme,832814,5.71
5912,Telangana,2020,3,Apple,585533,4.01
5913,Telangana,2020,3,Motorola,420978,2.89
5914,Telangana,2020,3,OnePlus,415641,2.85
5915,Telangana,2020,3,Huawei,349866,2.40
5916,Telangana,2020,3,Lenovo,219113,1.50
5917,Telangana,2020,3,Others,901463,6.18
5918,Telangana,2020,4,Xiaomi,4150153,26.06
5919,Telangana,2020,4,Samsung,3270596,20.53
5920,Telangana,2020,4,Vivo,2805410,17.61
5921,Telangana,2020,4,Oppo,1673541,10.51
5922,Telangana,2020,4,Realme,943307,5.92
5923,Telangana,2020,4,Apple,628903,3.95
5924,Telangana,2020,4,Motorola,444416,2.79
5925,Telangana,2020,4,OnePlus,436917,2.74
5926,Telangana,2020,4,Huawei,376296,2.36
5927,Telangana,2020,4,Lenovo,231688,1.45
5928,Telangana,2020,4,Others,966570,6.07
5929,Telangana,2021,1,Xiaomi,4458631,26.00
5930,Telangana,2021,1,Samsung,3491284,20.36
5931,Telangana,2021,1,Vivo,3089209,18.01
5932,Telangana,2021,1,Oppo,1818686,10.61
5933,Telangana,2021,1,Realme,1065087,6.21
5934,Telangana,2021,1,Apple,674068,3.93
5935,Telangana,2021,1,OnePlus,461518,2.69
5936,Telangana,2021,1,Motorola,454264,2.65
5937,Telangana,2021,1,Huawei,393000,2.29
5938,Telangana,2021,1,Lenovo,233554,1.36
5939,Telangana,2021,1,Others,1009768,5.89
5940,Telangana,2021,2,Xiaomi,4736356,25.87
5941,Telangana,2021,2,Samsung,3662257,20.00
5942,Telangana,2021,2,Vivo,3396906,18.56
5943,Telangana,2021,2,Oppo,1971737,10.77
5944,Telangana,2021,2,Realme,1259720,6.88
5945,Telangana,2021,2,Apple,719281,3.93
5946,Telangana,2021,2,OnePlus,508619,2.78
5947,Telangana,2021,2,Motorola,442262,2.42
5948,Telangana,2021,2,Huawei,380961,2.08
5949,Telangana,2021,2,Lenovo,219429,1.20
5950,Telangana,2021,2,Others,1009352,5.51
5951,Telangana,2021,3,Xiaomi,5040723,25.70
5952,Telangana,2021,3,Vivo,3776315,19.25
5953,Telangana,2021,3,Samsung,3769093,19.22
5954,Telangana,2021,3,Oppo,2168812,11.06
5955,Telangana,2021,3,Realme,1483670,7.56
5956,Telangana,2021,3,Apple,767224,3.91
5957,Telangana,2021,3,OnePlus,590963,3.01
5958,Telangana,2021,3,Motorola,426789,2.18
5959,Telangana,2021,3,Huawei,374748,1.91
5960,Telangana,2021,3,Lenovo,204439,1.04
5961,Telangana,2021,3,Others,1012502,5.16
5962,Telangana,2021,4,Xiaomi,5285587,25.27
5963,Telangana,2021,4,Vivo,4135644,19.77
5964,Telangana,2021,4,Samsung,3885608,18.58
5965,Telangana,2021,4,Oppo,2358132,11.27
5966,Telangana,2021,4,Realme,1759654,8.41
5967,Telangana,2021,4,Apple,856106,4.09
5968,Telangana,2021,4,OnePlus,676556,3.23
5969,Telangana,2021,4,Motorola,415921,1.99
5970,Telangana,2021,4,Huawei,353829,1.69
5971,Telangana,2021,4,Lenovo,187416,0.90
5972,Telangana,2021,4,Others,1003196,4.80
5973,Telangana,2022,1,Xiaomi,5509008,24.87
5974,Telangana,2022,1,Vivo,4471684,20.19
5975,Telangana,2022,1,Samsung,4003841,18.08
5976,Telangana,2022,1,Oppo,2540306,11.47
5977,Telangana,2022,1,Realme,1999746,9.03
5978,Telangana,2022,1,Apple,930638,4.20
5979,Telangana,2022,1,OnePlus,746766,3.37
5980,Telangana,2022,1,Motorola,406265,1.83
5981,Telangana,2022,1,Huawei,344744,1.56
5982,Telangana,2022,1,Lenovo,183434,0.83
5983,Telangana,2022,1,Others,1014180,4.58
5984,Tripura,2018,1,Xiaomi,14040,25.45
5985,Tripura,2018,1,Samsung,11668,21.15
5986,Tripura,2018,1,Oppo,5778,10.48
5987,Tripura,2018,1,Vivo,4197,7.61
5988,Tripura,2018,1,Realme,3865,7.01
5989,Tripura,2018,1,Gionee,1686,3.06
5990,Tripura,2018,1,Lenovo,1576,2.86
5991,Tripura,2018,1,Micromax,1432,2.60
5992,Tripura,2018,1,Asus,1416,2.57
5993,Tripura,2018,1,Motorola,1394,2.53
5994,Tripura,2018,1,Others,8105,14.69
5995,Tripura,2018,2,Xiaomi,21258,25.50
5996,Tripura,2018,2,Samsung,17945,21.52
5997,Tripura,2018,2,Oppo,8953,10.74
5998,Tripura,2018,2,Vivo,6822,8.18
5999,Tripura,2018,2,Realme,5784,6.94
6000,Tripura,2018,2,Gionee,2373,2.85
6001,Tripura,2018,2,Lenovo,2240,2.69
6002,Tripura,2018,2,Micromax,2200,2.64
6003,Tripura,2018,2,Asus,2053,2.46
6004,Tripura,2018,2,Motorola,1988,2.38
6005,Tripura,2018,2,Others,11753,14.10
6006,Tripura,2018,3,Xiaomi,29627,25.35
6007,Tripura,2018,3,Samsung,25764,22.04
6008,Tripura,2018,3,Oppo,12899,11.04
6009,Tripura,2018,3,Vivo,10186,8.72
6010,Tripura,2018,3,Realme,8049,6.89
6011,Tripura,2018,3,Gionee,3116,2.67
6012,Tripura,2018,3,Micromax,2824,2.42
6013,Tripura,2018,3,Asus,2817,2.41
6014,Tripura,2018,3,Lenovo,2778,2.38
6015,Tripura,2018,3,Motorola,2735,2.34
6016,Tripura,2018,3,Others,16079,13.76
6017,Tripura,2018,4,Xiaomi,38347,25.02
6018,Tripura,2018,4,Samsung,35132,22.92
6019,Tripura,2018,4,Oppo,17942,11.71
6020,Tripura,2018,4,Vivo,14242,9.29
6021,Tripura,2018,4,Realme,10556,6.89
6022,Tripura,2018,4,Asus,3636,2.37
6023,Tripura,2018,4,Lenovo,3586,2.34
6024,Tripura,2018,4,Gionee,3584,2.34
6025,Tripura,2018,4,Motorola,3428,2.24
6026,Tripura,2018,4,Micromax,3415,2.23
6027,Tripura,2018,4,Others,19397,12.66
6028,Tripura,2019,1,Xiaomi,46096,25.15
6029,Tripura,2019,1,Samsung,42367,23.12
6030,Tripura,2019,1,Oppo,22197,12.11
6031,Tripura,2019,1,Vivo,17880,9.76
6032,Tripura,2019,1,Realme,12553,6.85
6033,Tripura,2019,1,Asus,4231,2.31
6034,Tripura,2019,1,Gionee,4052,2.21
6035,Tripura,2019,1,Lenovo,3967,2.16
6036,Tripura,2019,1,Motorola,3844,2.10
6037,Tripura,2019,1,Micromax,3800,2.07
6038,Tripura,2019,1,Others,22267,12.15
6039,Tripura,2019,2,Xiaomi,54603,25.09
6040,Tripura,2019,2,Samsung,51075,23.47
6041,Tripura,2019,2,Oppo,27375,12.58
6042,Tripura,2019,2,Vivo,22017,10.12
6043,Tripura,2019,2,Realme,14896,6.84
6044,Tripura,2019,2,Asus,4919,2.26
6045,Tripura,2019,2,Gionee,4636,2.13
6046,Tripura,2019,2,Lenovo,4490,2.06
6047,Tripura,2019,2,Motorola,4321,1.99
6048,Tripura,2019,2,Micromax,4165,1.91
6049,Tripura,2019,2,Others,25147,11.55
6050,Tripura,2019,3,Xiaomi,61894,25.22
6051,Tripura,2019,3,Samsung,57464,23.41
6052,Tripura,2019,3,Oppo,31453,12.81
6053,Tripura,2019,3,Vivo,25583,10.42
6054,Tripura,2019,3,Realme,17453,7.11
6055,Tripura,2019,3,Asus,5603,2.28
6056,Tripura,2019,3,Gionee,4975,2.03
6057,Tripura,2019,3,Motorola,4535,1.85
6058,Tripura,2019,3,Micromax,4461,1.82
6059,Tripura,2019,3,Lenovo,4420,1.80
6060,Tripura,2019,3,Others,27615,11.25
6061,Tripura,2019,4,Xiaomi,68653,25.21
6062,Tripura,2019,4,Samsung,63478,23.31
6063,Tripura,2019,4,Oppo,35779,13.14
6064,Tripura,2019,4,Vivo,29148,10.70
6065,Tripura,2019,4,Realme,20529,7.54
6066,Tripura,2019,4,Asus,5562,2.04
6067,Tripura,2019,4,Gionee,5248,1.93
6068,Tripura,2019,4,Motorola,4789,1.76
6069,Tripura,2019,4,Lenovo,4722,1.73
6070,Tripura,2019,4,Micromax,4708,1.73
6071,Tripura,2019,4,Others,29682,10.90
6072,Tripura,2020,1,Xiaomi,75081,25.03
6073,Tripura,2020,1,Samsung,69532,23.18
6074,Tripura,2020,1,Oppo,40260,13.42
6075,Tripura,2020,1,Vivo,33266,11.09
6076,Tripura,2020,1,Realme,23927,7.98
6077,Tripura,2020,1,Asus,6050,2.02
6078,Tripura,2020,1,Gionee,5095,1.70
6079,Tripura,2020,1,Motorola,5014,1.67
6080,Tripura,2020,1,Lenovo,5012,1.67
6081,Tripura,2020,1,Micromax,4634,1.54
6082,Tripura,2020,1,Others,32091,10.70
6083,Tripura,2020,2,Xiaomi,83763,24.88
6084,Tripura,2020,2,Samsung,77685,23.07
6085,Tripura,2020,2,Oppo,46283,13.75
6086,Tripura,2020,2,Vivo,38364,11.40
6087,Tripura,2020,2,Realme,28326,8.41
6088,Tripura,2020,2,Asus,6561,1.95
6089,Tripura,2020,2,Gionee,5452,1.62
6090,Tripura,2020,2,Motorola,5344,1.59
6091,Tripura,2020,2,Lenovo,5242,1.56
6092,Tripura,2020,2,Huawei,5008,1.49
6093,Tripura,2020,2,Others,34638,10.29
6094,Tripura,2020,3,Xiaomi,93468,24.81
6095,Tripura,2020,3,Samsung,86403,22.93
6096,Tripura,2020,3,Oppo,52607,13.96
6097,Tripura,2020,3,Vivo,44208,11.73
6098,Tripura,2020,3,Realme,33649,8.93
6099,Tripura,2020,3,Asus,7020,1.86
6100,Tripura,2020,3,Motorola,5686,1.51
6101,Tripura,2020,3,Gionee,5652,1.50
6102,Tripura,2020,3,Lenovo,5550,1.47
6103,Tripura,2020,3,Huawei,5432,1.44
6104,Tripura,2020,3,Others,37056,9.84
6105,Tripura,2020,4,Xiaomi,101066,24.70
6106,Tripura,2020,4,Samsung,93412,22.83
6107,Tripura,2020,4,Oppo,57851,14.14
6108,Tripura,2020,4,Vivo,48775,11.92
6109,Tripura,2020,4,Realme,38173,9.33
6110,Tripura,2020,4,Asus,7328,1.79
6111,Tripura,2020,4,Motorola,5862,1.43
6112,Tripura,2020,4,Gionee,5805,1.42
6113,Tripura,2020,4,Huawei,5778,1.41
6114,Tripura,2020,4,Lenovo,5769,1.41
6115,Tripura,2020,4,Others,39291,9.60
6116,Tripura,2021,1,Xiaomi,108575,24.70
6117,Tripura,2021,1,Samsung,99168,22.56
6118,Tripura,2021,1,Oppo,62419,14.20
6119,Tripura,2021,1,Vivo,53698,12.21
6120,Tripura,2021,1,Realme,42622,9.69
6121,Tripura,2021,1,Asus,8143,1.85
6122,Tripura,2021,1,Huawei,6052,1.38
6123,Tripura,2021,1,Motorola,5947,1.35
6124,Tripura,2021,1,Gionee,5872,1.34
6125,Tripura,2021,1,Lenovo,5785,1.32
6126,Tripura,2021,1,Others,41355,9.41
6127,Tripura,2021,2,Xiaomi,116546,24.68
6128,Tripura,2021,2,Samsung,104057,22.04
6129,Tripura,2021,2,Oppo,66970,14.18
6130,Tripura,2021,2,Vivo,58517,12.39
6131,Tripura,2021,2,Realme,50025,10.60
6132,Tripura,2021,2,Asus,7942,1.68
6133,Tripura,2021,2,Motorola,5999,1.27
6134,Tripura,2021,2,Huawei,5937,1.26
6135,Tripura,2021,2,Lava,5937,1.26
6136,Tripura,2021,2,Gionee,5794,1.23
6137,Tripura,2021,2,Others,44429,9.41
6138,Tripura,2021,3,Xiaomi,126117,24.73
6139,Tripura,2021,3,Samsung,107662,21.11
6140,Tripura,2021,3,Oppo,72865,14.29
6141,Tripura,2021,3,Vivo,64797,12.71
6142,Tripura,2021,3,Realme,58578,11.49
6143,Tripura,2021,3,Asus,7665,1.50
6144,Tripura,2021,3,Huawei,6499,1.27
6145,Tripura,2021,3,Gionee,6096,1.20
6146,Tripura,2021,3,Lava,6044,1.19
6147,Tripura,2021,3,Motorola,6025,1.18
6148,Tripura,2021,3,Others,47581,9.33
6149,Tripura,2021,4,Xiaomi,135695,24.84
6150,Tripura,2021,4,Samsung,110734,20.27
6151,Tripura,2021,4,Oppo,77764,14.23
6152,Tripura,2021,4,Vivo,69926,12.80
6153,Tripura,2021,4,Realme,68822,12.60
6154,Tripura,2021,4,Asus,7552,1.38
6155,Tripura,2021,4,Huawei,6396,1.17
6156,Tripura,2021,4,Motorola,6315,1.16
6157,Tripura,2021,4,Lava,6023,1.10
6158,Tripura,2021,4,Gionee,5955,1.09
6159,Tripura,2021,4,Others,51110,9.36
6160,Tripura,2022,1,Xiaomi,143599,24.67
6161,Tripura,2022,1,Samsung,114250,19.63
6162,Tripura,2022,1,Oppo,83468,14.34
6163,Tripura,2022,1,Realme,78396,13.47
6164,Tripura,2022,1,Vivo,74834,12.86
6165,Tripura,2022,1,Asus,7367,1.27
6166,Tripura,2022,1,Huawei,6576,1.13
6167,Tripura,2022,1,Tecno,6411,1.10
6168,Tripura,2022,1,Infinix,6357,1.09
6169,Tripura,2022,1,Motorola,6335,1.09
6170,Tripura,2022,1,Others,54531,9.37
6171,Uttar Pradesh,2018,1,Xiaomi,1164619,24.81
6172,Uttar Pradesh,2018,1,Samsung,939725,20.02
6173,Uttar Pradesh,2018,1,Vivo,564062,12.02
6174,Uttar Pradesh,2018,1,Oppo,459877,9.80
6175,Uttar Pradesh,2018,1,Realme,267660,5.70
6176,Uttar Pradesh,2018,1,Motorola,138769,2.96
6177,Uttar Pradesh,2018,1,Apple,135698,2.89
6178,Uttar Pradesh,2018,1,Lenovo,117510,2.50
6179,Uttar Pradesh,2018,1,Micromax,101657,2.17
6180,Uttar Pradesh,2018,1,OnePlus,98788,2.10
6181,Uttar Pradesh,2018,1,Others,705885,15.04
6182,Uttar Pradesh,2018,2,Xiaomi,1635001,25.38
6183,Uttar Pradesh,2018,2,Samsung,1274460,19.78
6184,Uttar Pradesh,2018,2,Vivo,805993,12.51
6185,Uttar Pradesh,2018,2,Oppo,646104,10.03
6186,Uttar Pradesh,2018,2,Realme,361159,5.61
6187,Uttar Pradesh,2018,2,Motorola,182857,2.84
6188,Uttar Pradesh,2018,2,Apple,172868,2.68
6189,Uttar Pradesh,2018,2,Lenovo,153765,2.39
6190,Uttar Pradesh,2018,2,Micromax,137630,2.14
6191,Uttar Pradesh,2018,2,OnePlus,120867,1.88
6192,Uttar Pradesh,2018,2,Others,951850,14.77
6193,Uttar Pradesh,2018,3,Xiaomi,2102198,25.96
6194,Uttar Pradesh,2018,3,Samsung,1597902,19.74
6195,Uttar Pradesh,2018,3,Vivo,1066448,13.17
6196,Uttar Pradesh,2018,3,Oppo,835148,10.31
6197,Uttar Pradesh,2018,3,Realme,453507,5.60
6198,Uttar Pradesh,2018,3,Motorola,220372,2.72
6199,Uttar Pradesh,2018,3,Apple,206198,2.55
6200,Uttar Pradesh,2018,3,Lenovo,174787,2.16
6201,Uttar Pradesh,2018,3,Micromax,147660,1.82
6202,Uttar Pradesh,2018,3,Huawei,144657,1.79
6203,Uttar Pradesh,2018,3,Others,1147606,14.17
